SRS ID,Reads File,Reads File Size,Reads File MD5
SRS022158,/HHS/Illumina/posterior_fornix/SRS022158.tar.bz2,69622218,0c5e829cbd1f79451c63cf451ac7283b
SRS016559,/HHS/Illumina/posterior_fornix/SRS016559.tar.bz2,117178244,ad768eee242c70b5871905c2930b60c8
SRS016584,/HHS/Illumina/posterior_fornix/SRS016584.tar.bz2,150786030,d4e3ed0ed4382186fcb0db646289bb84
SRS019600,/HHS/Illumina/posterior_fornix/SRS019600.tar.bz2,82607177,f3be706eb7bf0a534dcd5ccd863a9882
SRS023604,/HHS/Illumina/posterior_fornix/SRS023604.tar.bz2,5111660875,7ce7bb12f6903e0ac112f0f640d85649
SRS042858,/HHS/Illumina/posterior_fornix/SRS042858.tar.bz2,226854563,e6e9b65a1fe04da0f074b814502ce1a6
SRS057807,/HHS/Illumina/posterior_fornix/SRS057807.tar.bz2,412788470,efbdd32d40016b0d7bc66fe97adf7c7e
SRS062520,/HHS/Illumina/posterior_fornix/SRS062520.tar.bz2,60176638,07c54eec215d5dbc6ab4b7c8bb2bfeff
SRS057344,/HHS/Illumina/PHASEII/posterior_fornix/SRS057344.tar.bz2,7180703051,0b221f55f2c03bad7abc20bf9e65a308
SRS143778,/HHS/Illumina/PHASEII/posterior_fornix/SRS143778.tar.bz2,5184128826,b41c88b17330dc4639f23a97ee79a75b
SRS075979,/HHS/Illumina/PHASEII/posterior_fornix/SRS075979.tar.bz2,6647557202,baedfceba07f7cadf87edfb384a4414c
SRS146849,/HHS/Illumina/PHASEII/posterior_fornix/SRS146849.tar.bz2,7784908483,c5295ecbff0b2f39e32cfcebd767c9b6
SRS051637,/HHS/Illumina/PHASEII/posterior_fornix/SRS051637.tar.bz2,8305500248,50af97920f3955763df30d0db20944dc
SRS020349,/HHS/Illumina/posterior_fornix/SRS020349.tar.bz2,200854178,f2e52704cafe6d78a2444cddcabd7b6e
SRS050184,/HHS/Illumina/posterior_fornix/SRS050184.tar.bz2,87627427,ae13118083b5fb8e1b45a82680b7c90e
SRS017520,/HHS/Illumina/posterior_fornix/SRS017520.tar.bz2,92434230,7006c252fa10233c53eef657f6a923f4
SRS024068,/HHS/Illumina/posterior_fornix/SRS024068.tar.bz2,116317194,4edbf627ff498bdc670466dd1c90d0f1
SRS024428,/HHS/Illumina/posterior_fornix/SRS024428.tar.bz2,120064567,54115fb50dc5945e54ec7e8614b21924
SRS012294,/HHS/Illumina/posterior_fornix/SRS012294.tar.bz2,74283395,baee3d1f829ff0e967c60ade13027d63
SRS011584,/HHS/Illumina/posterior_fornix/SRS011584.tar.bz2,28421624,28fbe41f89ddc598ddedebbe45a63a85
SRS048536,/HHS/Illumina/posterior_fornix/SRS048536.tar.bz2,298225407,5a001727886bbe11d89fdd4e2e394713
SRS065347,/HHS/Illumina/posterior_fornix/SRS065347.tar.bz2,217562409,107f4a7575a8209f28bada8e985b37da
SRS075419,/HHS/Illumina/posterior_fornix/SRS075419.tar.bz2,52638667,9c1b6f603a9b688dc115675d200365c4
SRS017700,/HHS/Illumina/posterior_fornix/SRS017700.tar.bz2,1010113435,f7d27d1b34fac345f4fffd57ee8d406b
SRS078197,/HHS/Illumina/posterior_fornix/SRS078197.tar.bz2,98967836,496cb175219f84ef531d1496e78d1b94
SRS105169,/HHS/Illumina/PHASEII/posterior_fornix/SRS105169.tar.bz2,5123901039,723b051d57dbc91ff4f494b7799516c5
SRS023466,/HHS/Illumina/PHASEII/posterior_fornix/SRS023466.tar.bz2,9596764847,2b9828feab3ac4298067851e3101310e
SRS147175,/HHS/Illumina/PHASEII/posterior_fornix/SRS147175.tar.bz2,6929674084,0de417e364fa0f2d35a1fa86e2c33888
SRS104309,/HHS/Illumina/PHASEII/posterior_fornix/SRS104309.tar.bz2,6057940369,93613a6bfe0ed797c6462c9c3c484107
SRS148147,/HHS/Illumina/PHASEII/posterior_fornix/SRS148147.tar.bz2,2403047334,7711e8b37d4b0a6ddcf00fa4afbc641b
SRS104501,/HHS/Illumina/PHASEII/posterior_fornix/SRS104501.tar.bz2,3747171202,74e96e2608b7c7420cf82516f0152e8b
SRS104195,/HHS/Illumina/PHASEII/posterior_fornix/SRS104195.tar.bz2,5633381833,17a43233f43808d46e0f6f89d2755032
SRS077210,/HHS/Illumina/PHASEII/posterior_fornix/SRS077210.tar.bz2,2962796343,21e87fe64da202507ac187be30af03bf
SRS011355,/HHS/Illumina/posterior_fornix/SRS011355.tar.bz2,687350435,c4dc2da9a02334e85796e1262e0d4045
SRS015073,/HHS/Illumina/posterior_fornix/SRS015073.tar.bz2,41534366,0ae00a03617119572025d796ea85ce0f
SRS052756,/HHS/Illumina/posterior_fornix/SRS052756.tar.bz2,28093376,99d708b3aaa8e998bb8a4c8ae424f2ea
SRS014629,/HHS/Illumina/posterior_fornix/SRS014629.tar.bz2,78035221,5059023190e6561ea6ce713c8688316b
SRS017497,/HHS/Illumina/posterior_fornix/SRS017497.tar.bz2,680476238,39892adc0c54c26bb30a2dec142cf329
SRS056796,/HHS/Illumina/posterior_fornix/SRS056796.tar.bz2,2442677934,0d36b23a7f641a90e9cde572c8b3469c
SRS064376,/HHS/Illumina/posterior_fornix/SRS064376.tar.bz2,237705847,da3023775be6f6c27cb08b61d6eae751
SRS044742,/HHS/Illumina/posterior_fornix/SRS044742.tar.bz2,23342757,3c92bdb9d8e93ce6fab8d08e3d9ae35f
SRS146924,/HHS/Illumina/PHASEII/posterior_fornix/SRS146924.tar.bz2,7913539229,7a113437a9df228fb329e834a8ab75bd
SRS056623,/HHS/Illumina/PHASEII/posterior_fornix/SRS056623.tar.bz2,6481690105,3af38c0ea4f2d95537f05d7f3a77c93f
SRS140534,/HHS/Illumina/PHASEII/posterior_fornix/SRS140534.tar.bz2,1628313195,018a7f55a2ac9ad722ab0debafc44c8c
SRS064666,/HHS/Illumina/PHASEII/posterior_fornix/SRS064666.tar.bz2,6595616096,d6ca4879b9110310f15cd756402d3ce2
SRS076945,/HHS/Illumina/PHASEII/posterior_fornix/SRS076945.tar.bz2,4272144090,e78befcb2283646af33534a7848554d7
SRS023850,/HHS/Illumina/posterior_fornix/SRS023850.tar.bz2,51505268,0ff21ddbd486fb8831950845d90222f9
SRS054962,/HHS/Illumina/posterior_fornix/SRS054962.tar.bz2,162822972,432e5a7fa36c0d4bd94d371e47c24a9f
SRS019245,/HHS/Illumina/posterior_fornix/SRS019245.tar.bz2,5791691054,7962154e0327b108850dd5fa3c003e5a
SRS052330,/HHS/Illumina/posterior_fornix/SRS052330.tar.bz2,53541583,2c7cedd3a9f8ba298f92452d626e899d
SRS098815,/HHS/Illumina/PHASEII/posterior_fornix/SRS098815.tar.bz2,5858796416,424d848d3a2d6313839f193e4481025b
SRS142501,/HHS/Illumina/PHASEII/posterior_fornix/SRS142501.tar.bz2,2637991723,d3a83586f130520ae40cab4922ffdca9
SRS149665,/HHS/Illumina/PHASEII/posterior_fornix/SRS149665.tar.bz2,5742782002,f3f5286ad416f06d90b9352eadd7ee8a
SRS015225,/HHS/Illumina/posterior_fornix/SRS015225.tar.bz2,92034287,1bb0d1d9633c6d6a9ada289b92780524
SRS145518,/HHS/Illumina/PHASEII/posterior_fornix/SRS145518.tar.bz2,5120268344,1f2a0e3ab6628ad295e17a112ad45872
SRS078263,/HHS/Illumina/PHASEII/posterior_fornix/SRS078263.tar.bz2,6755477208,6a22dd7c6cf4eb28e60efd45dafc990a
SRS012934,/HHS/Illumina/PHASEII/posterior_fornix/SRS012934.tar.bz2,8621252257,d5ae24661ddbb3d2de75ecbcabc5b742
SRS015425,/HHS/Illumina/posterior_fornix/SRS015425.tar.bz2,386258813,0fbedd414cafa51997480f93534e31a9
SRS021969,/HHS/Illumina/posterior_fornix/SRS021969.tar.bz2,54558798,7ecd1754649f0f9f176ecfe5b34f9d89
SRS018769,/HHS/Illumina/posterior_fornix/SRS018769.tar.bz2,66894690,d2736e01302f9a9b8b2335481e01a698
SRS019989,/HHS/Illumina/posterior_fornix/SRS019989.tar.bz2,277723533,1d7c116cd60460236d7bc823e11e93de
SRS044902,/HHS/Illumina/PHASEII/posterior_fornix/SRS044902.tar.bz2,7368834912,793bf2013ab78537992491462b7d68dd
SRS102823,/HHS/Illumina/PHASEII/posterior_fornix/SRS102823.tar.bz2,8289336913,a9898f9133b0fad9ff16a2e5291ead4d
SRS148214,/HHS/Illumina/PHASEII/posterior_fornix/SRS148214.tar.bz2,2993346262,e7f03672d9375456de07630519195dcf
SRS098530,/HHS/Illumina/PHASEII/posterior_fornix/SRS098530.tar.bz2,3127071029,28a73bfeeb3c49128b339850d753d4e7
SRS101454,/HHS/Illumina/PHASEII/posterior_fornix/SRS101454.tar.bz2,3718001838,69120ec1d7369ba1c0c038a42d3ff7b2
SRS042428,/HHS/Illumina/posterior_fornix/SRS042428.tar.bz2,121168606,184732444f4b61f6d2bb8869e8d0998e
SRS077751,/HHS/Illumina/posterior_fornix/SRS077751.tar.bz2,95502062,bbec29dc15f17fe995493f5eaeb08b15
SRS051505,/HHS/Illumina/posterior_fornix/SRS051505.tar.bz2,85531389,10c6810ddadd1817fd3c11d3d2e6370e
SRS056695,/HHS/Illumina/posterior_fornix/SRS056695.tar.bz2,194860332,adb04ee43bd519f199e7c40cf2d76b03
SRS011111,/HHS/Illumina/posterior_fornix/SRS011111.tar.bz2,5627497742,50bdc7a1bf4f03f82a400401ad3ff9d9
SRS022734,/HHS/Illumina/posterior_fornix/SRS022734.tar.bz2,47106850,529e5640e1b2b395d77ee460d27805f8
SRS047335,/HHS/Illumina/posterior_fornix/SRS047335.tar.bz2,508063252,16420b8713d694c202fdfc1aeb2d7aa4
SRS055298,/HHS/Illumina/posterior_fornix/SRS055298.tar.bz2,142496941,8ce924511b33bb08db25c623868cdd14
SRS015054,/HHS/Illumina/posterior_fornix/SRS015054.tar.bz2,422439156,42bc0f76c8f9926f8b6fd5c5b4e3fff3
SRS015168,/HHS/Illumina/posterior_fornix/SRS015168.tar.bz2,192962347,b015147e2d905ddb07a41ccb8346e51c
SRS046034,/HHS/Illumina/PHASEII/posterior_fornix/SRS046034.tar.bz2,5251058610,4d6a12c8ba584f8222ca878d485325be
SRS148423,/HHS/Illumina/PHASEII/posterior_fornix/SRS148423.tar.bz2,2714665759,5cec49fb84387d518f45d377c7e768e5
SRS016191,/HHS/Illumina/posterior_fornix/SRS016191.tar.bz2,503082504,d25de6c5a2f6a6fe1c42e15dac4a86af
SRS022545,/HHS/Illumina/posterior_fornix/SRS022545.tar.bz2,12549802,68893584b0457bb5d531562766a2b4d7
SRS143565,/HHS/Illumina/PHASEII/right_antecubital_fossa/SRS143565.tar.bz2,2778580570,2db5578215473c0cad035321c3e78ca2
SRS019016,/HHS/Illumina/right_retroauricular_crease/SRS019016.tar.bz2,785264307,17880e9921e458e5f858d50aa52f4708
SRS020263,/HHS/Illumina/right_retroauricular_crease/SRS020263.tar.bz2,4532718346,b11f106d34e623c0e4dd5fa4bd50363a
SRS024655,/HHS/Illumina/right_retroauricular_crease/SRS024655.tar.bz2,770084635,b86727154990539ec164a6ca4d8a72ff
SRS057083,/HHS/Illumina/right_retroauricular_crease/SRS057083.tar.bz2,449760024,6e43d367e231f446a75e23d89fea07c0
SRS019033,/HHS/Illumina/right_retroauricular_crease/SRS019033.tar.bz2,189774723,eedd1c1025db27cc3fda42a94ca63f29
SRS046688,/HHS/Illumina/right_retroauricular_crease/SRS046688.tar.bz2,1163006142,0c057651f6fdc022d473df8aae75311c
SRS058182,/HHS/Illumina/right_retroauricular_crease/SRS058182.tar.bz2,3691217335,ea61382fb1a91e000d70f06eea3ea122
SRS077864,/HHS/Illumina/PHASEII/right_retroauricular_crease/SRS077864.tar.bz2,7332998401,5e7b075ef9b6f7522184852341488cba
SRS015381,/HHS/Illumina/right_retroauricular_crease/SRS015381.tar.bz2,1125244822,d67604da7be24fe132e36cfe372ed32a
SRS019116,/HHS/Illumina/right_retroauricular_crease/SRS019116.tar.bz2,493711073,2508f17cdce2290ae44268bc56a6c0da
SRS018978,/HHS/Illumina/right_retroauricular_crease/SRS018978.tar.bz2,738526173,3a5609c68f458658bf4ee4e9cc7d155d
SRS075356,/HHS/Illumina/PHASEII/right_retroauricular_crease/SRS075356.tar.bz2,8207957595,6498a3e908a762b7098ce367675c8545
SRS078257,/HHS/Illumina/PHASEII/right_retroauricular_crease/SRS078257.tar.bz2,6986818643,525258b47537d508e16c1e5aa02a228a
SRS045605,/HHS/Illumina/PHASEII/right_retroauricular_crease/SRS045605.tar.bz2,5713743269,109082dc4ba77b24a8310efc86a7b6b0
SRS102817,/HHS/Illumina/PHASEII/right_retroauricular_crease/SRS102817.tar.bz2,5036439490,cec877cc5fb00eb00bda95ca954698a3
SRS045606,/HHS/Illumina/right_retroauricular_crease/SRS045606.tar.bz2,1682424814,6249882a442ff54067bb19e7ccc9239d
SRS052988,/HHS/Illumina/right_retroauricular_crease/SRS052988.tar.bz2,1117577026,9dfe56d9005d88efa1f9c452d667c5e7
SRS024598,/HHS/Illumina/right_retroauricular_crease/SRS024598.tar.bz2,3183304154,983d7ab046d1345e19be3ed43f86388d
SRS075093,/HHS/Illumina/PHASEII/right_retroauricular_crease/SRS075093.tar.bz2,6454827975,1e7f596288ade9f8281d02e6f478d652
SRS078434,/HHS/Illumina/PHASEII/right_retroauricular_crease/SRS078434.tar.bz2,9582885734,100d038b09b57f30751586040173c33f
SRS019064,/HHS/Illumina/right_retroauricular_crease/SRS019064.tar.bz2,1266269195,5d9a61a229b6e95d6286e75e8b25c876
SRS100036,/HHS/Illumina/PHASEII/right_retroauricular_crease/SRS100036.tar.bz2,7099421960,5979325441f021802ce639010eb467af
SRS101448,/HHS/Illumina/PHASEII/right_retroauricular_crease/SRS101448.tar.bz2,6368093556,56d0b8f9564e7ad19630f8e24384a8be
SRS047134,/HHS/Illumina/PHASEII/right_retroauricular_crease/SRS047134.tar.bz2,7344011123,9bade5c123a1c6e1f999f3fb23c17397
SRS019081,/HHS/Illumina/right_retroauricular_crease/SRS019081.tar.bz2,577652440,96c25fa0b7f616f3f0980c9ef709d07a
SRS013261,/HHS/Illumina/right_retroauricular_crease/SRS013261.tar.bz2,3803980092,c827a27dad7b776295878eff563f9753
SRS017851,/HHS/Illumina/right_retroauricular_crease/SRS017851.tar.bz2,4018882567,b5146f7eb15c2a5c7bb5c23ef436408a
SRS058221,/HHS/Illumina/right_retroauricular_crease/SRS058221.tar.bz2,1504159899,6cef1b2343eaf6d7936177be8184b0dd
SRS050557,/HHS/Illumina/PHASEII/right_retroauricular_crease/SRS050557.tar.bz2,7850334675,2384fb00d14d41d33242d9ecf1919987
SRS078741,/HHS/Illumina/PHASEII/right_retroauricular_crease/SRS078741.tar.bz2,6202138085,d33c52ee2b33b8896a54f1f7a31cd2a9
SRS077745,/HHS/Illumina/PHASEII/right_retroauricular_crease/SRS077745.tar.bz2,7272144960,f18717d68fb61aa21a18486a51498b36
SRS019120,/HHS/Illumina/saliva/SRS019120.tar.bz2,567445993,c884c9135361f2ae41db336df63f5e09
SRS104275,/HHS/Illumina/PHASEII/saliva/SRS104275.tar.bz2,3403823872,1133dd7c4ca5cdabb776260ad72d6cdd
SRS014468,/HHS/Illumina/saliva/SRS014468.tar.bz2,174865669,322e815c760b4c8b55e85b555ebe799a
SRS015055,/HHS/Illumina/saliva/SRS015055.tar.bz2,597489127,2841467ebbbff274c20d7caa931faaa2
SRS014692,/HHS/Illumina/saliva/SRS014692.tar.bz2,918863743,9dbffa1ea3a6713dbf0040fd6fe3ad89
SRS147126,/HHS/Illumina/PHASEII/saliva/SRS147126.tar.bz2,3869625915,f4db98d4803f1f0ffe513497853b1a00
SRS013942,/HHS/Illumina/saliva/SRS013942.tar.bz2,562432852,11cb282fd2bd3235963a0ec404385aee
SRS013476,/HHS/Illumina/stool/SRS013476.tar.bz2,7099578024,1e329e601122ddbef43435db29122fb6
SRS017307,/HHS/Illumina/stool/SRS017307.tar.bz2,8772213654,96875f354287c2a3c2db16ca7d0d26d9
SRS020233,/HHS/Illumina/stool/SRS020233.tar.bz2,9248915984,8de02cfa26aafc461b906d288a5e2153
SRS019968,/HHS/Illumina/stool/SRS019968.tar.bz2,7486543018,36ed996c820593df09d2576286bd6483
SRS058770,/HHS/Illumina/stool/SRS058770.tar.bz2,8950995228,e28502fa559e6be968692b444802d3e7
SRS013215,/HHS/Illumina/stool/SRS013215.tar.bz2,7825547813,8a5f71b63232adf7c577e82bc7c20396
SRS052697,/HHS/Illumina/stool/SRS052697.tar.bz2,5892963376,7eefa0912f517ef3b18348b9d82041bd
SRS023583,/HHS/Illumina/stool/SRS023583.tar.bz2,6677970091,50ee906bd3eb711c0972c6cf1c927973
SRS056259,/HHS/Illumina/stool/SRS056259.tar.bz2,8090302900,1d1d33dc7b1aef9505c215549cbf7106
SRS014459,/HHS/Illumina/stool/SRS014459.tar.bz2,5414215806,be206b81370ebeb88d90369dba344154
SRS016203,/HHS/Illumina/stool/SRS016203.tar.bz2,1798861134,2333ea5706de8b2c2d439f9b20f8dd8d
SRS020328,/HHS/Illumina/stool/SRS020328.tar.bz2,7042085471,54363635a712598d7b0e9235849b4193
SRS022609,/HHS/Illumina/stool/SRS022609.tar.bz2,8369599616,ca48a5818f94a37d65a52444f0cd8791
SRS063985,/HHS/Illumina/stool/SRS063985.tar.bz2,6926974329,555fcb2cf2bfcefdf489cdab9a3e42c7
SRS019161,/HHS/Illumina/stool/SRS019161.tar.bz2,6531717600,fd73eeedc68a3688ff5f3b659edcf0a3
SRS011239,/HHS/Illumina/stool/SRS011239.tar.bz2,9533267191,db23cae902ca6fbeddceac37aacea9ae
SRS018656,/HHS/Illumina/stool/SRS018656.tar.bz2,3160629157,81a214876d84a8f75580c4d574be84e6
SRS024265,/HHS/Illumina/stool/SRS024265.tar.bz2,5833134537,b97321a49c7e4a0a2bd1526cb8de65f0
SRS015065,/HHS/Illumina/stool/SRS015065.tar.bz2,6165877439,cddfd0595244de2b15817b34dc83d2c9
SRS062427,/HHS/Illumina/stool/SRS062427.tar.bz2,6327674999,c248e4340819623767747466e6d9f68c
SRS016335,/HHS/Illumina/stool/SRS016335.tar.bz2,8510080354,476929bdb845bb0c8380c8ad7b400dfb
SRS015854,/HHS/Illumina/stool/SRS015854.tar.bz2,6920158103,bf6fe806870e4ebb81b15924e05522cd
SRS053214,/HHS/Illumina/stool/SRS053214.tar.bz2,7101066291,9251b6f99948ab01533622d50dc501d5
SRS047044,/HHS/Illumina/stool/SRS047044.tar.bz2,6048987584,15a1f81f6756f0372906b17d50f62c7a
SRS017701,/HHS/Illumina/stool/SRS017701.tar.bz2,7489299183,34c0e07987281b865b4958aa3ff0cc0f
SRS097889,/HHS/Illumina/PHASEII/stool/SRS097889.tar.bz2,12380406121,8cfbdc1f41ec0ce63fef043e6d6a00a1
SRS098514,/HHS/Illumina/PHASEII/stool/SRS098514.tar.bz2,12453238534,fe2b9c44dbcd231127632ebcffb97db5
SRS064973,/HHS/Illumina/PHASEII/stool/SRS064973.tar.bz2,5698842046,148d0955a3f0b21cda670fd7de7adeef
SRS013216,/HHS/Illumina/PHASEII/stool/SRS013216.tar.bz2,3412881349,5508ddb3b038735381646bfc11ad3132
SRS146812,/HHS/Illumina/PHASEII/stool/SRS146812.tar.bz2,7041200273,1601dfb1ca837c781be9266ada389458
SRS143598,/HHS/Illumina/PHASEII/stool/SRS143598.tar.bz2,11421671492,1dfd308215d6091cde952a4c6dcc24a1
SRS100021,/HHS/Illumina/PHASEII/stool/SRS100021.tar.bz2,6021231900,f791a90b47baf939acd4d7bfda53ef14
SRS101376,/HHS/Illumina/PHASEII/stool/SRS101376.tar.bz2,5129182414,d436119aa1ea7b88e417be88f50e2165
SRS143876,/HHS/Illumina/PHASEII/stool/SRS143876.tar.bz2,14636426421,064ce23e20364ec2aad8bc4a688b5924
SRS049896,/HHS/Illumina/PHASEII/stool/SRS049896.tar.bz2,13878961371,e182c191357350c69ba7cc15007705d0
SRS053573,/HHS/Illumina/PHASEII/stool/SRS053573.tar.bz2,5239351283,4f0957f8fb040fcacd6fc7151f85c460
SRS147346,/HHS/Illumina/PHASEII/stool/SRS147346.tar.bz2,11925920332,6f33c2abbba2a3142ffa259d1b3392d6
SRS104485,/HHS/Illumina/PHASEII/stool/SRS104485.tar.bz2,12001334719,41da60f0ed3d59061bfad1766a461d21
SRS053356,/HHS/Illumina/PHASEII/stool/SRS053356.tar.bz2,4592961297,8058e7fe9de1d1d5138f08a471ab3a55
SRS016437,/HHS/Illumina/PHASEII/stool/SRS016437.tar.bz2,5917257886,f1b58364a467566decdf8d2ee3eed979
SRS077753,/HHS/Illumina/PHASEII/stool/SRS077753.tar.bz2,11406346206,8e5a6b30808c5b128f60409eb0f9a36f
SRS098644,/HHS/Illumina/PHASEII/stool/SRS098644.tar.bz2,10308280694,dab505e99b6635eb3f348ce1c96ae371
SRS013638,/HHS/Illumina/PHASEII/stool/SRS013638.tar.bz2,4498548139,efc4c64acf5668b3fd7f42cd6ab6525a
SRS022093,/HHS/Illumina/PHASEII/stool/SRS022093.tar.bz2,3130767015,c7dc412678c19c1d567e1f4782c35ba5
SRS056273,/HHS/Illumina/PHASEII/stool/SRS056273.tar.bz2,6666947996,dc163a24218bf9c516405bd588c96590
SRS055533,/HHS/Illumina/PHASEII/stool/SRS055533.tar.bz2,6561801032,7cc8e4895e3bb5b67aa5dce515e8d63a
SRS147088,/HHS/Illumina/PHASEII/stool/SRS147088.tar.bz2,1028493456,0b3188856bc47e1a9ca64d403df58f65
SRS144537,/HHS/Illumina/PHASEII/stool/SRS144537.tar.bz2,4563471641,ef75570a2abaaf94324dee6f34262d21
SRS142503,/HHS/Illumina/PHASEII/stool/SRS142503.tar.bz2,11014853200,ae6d4309b7e5a4f55f7fd751a77f98d2
SRS018351,/HHS/Illumina/stool/SRS018351.tar.bz2,7619945198,47583391fb44b8d03afbff2e26a33218
SRS011586,/HHS/Illumina/stool/SRS011586.tar.bz2,8768974280,641094595cd6562d09cb4f361b9b7082
SRS017433,/HHS/Illumina/stool/SRS017433.tar.bz2,7680151901,248ffbd498a628f71f5ac830c01c9e7b
SRS015663,/HHS/Illumina/stool/SRS015663.tar.bz2,7343149791,ac731a2fc6c7813f1ae50053a9444714
SRS019601,/HHS/Illumina/stool/SRS019601.tar.bz2,7732004821,7da71fb37fd63f51f431aa7deaf71c04
SRS018984,/HHS/Illumina/stool/SRS018984.tar.bz2,641949056,6abffd5d2ad39ffefe954d80120886e2
SRS022137,/HHS/Illumina/stool/SRS022137.tar.bz2,4852439595,72ce3c2847afe07c4d1c535ddf9a3629
SRS024009,/HHS/Illumina/stool/SRS024009.tar.bz2,7242857903,692246b99835d570e820f81beb4bf66d
SRS015578,/HHS/Illumina/stool/SRS015578.tar.bz2,7950752989,96bba4e95aa27b6998ebcc6a77397e7c
SRS016056,/HHS/Illumina/stool/SRS016056.tar.bz2,5781036758,ec8f31d3a192169b354862aac7aa94ba
SRS051031,/HHS/Illumina/stool/SRS051031.tar.bz2,7846658401,affd9f7eff0de88d3c2941495dba9690
SRS050925,/HHS/Illumina/stool/SRS050925.tar.bz2,6576976714,6e64aa409899b10f25b0f9374fcf4d9c
SRS011405,/HHS/Illumina/stool/SRS011405.tar.bz2,8808562205,d764dd5c06ea433c45075f970500edf5
SRS050422,/HHS/Illumina/stool/SRS050422.tar.bz2,5573582754,421f0cec34c8946ddca9e4e917a3dfd2
SRS011529,/HHS/Illumina/stool/SRS011529.tar.bz2,9059911056,690aeaf18183c80049d84bfe7b830b47
SRS014923,/HHS/Illumina/stool/SRS014923.tar.bz2,7263407700,92838f9c63ffc0f4a4a66cb9d482b643
SRS017191,/HHS/Illumina/stool/SRS017191.tar.bz2,7417389884,50089d990bfbba374757681b2acd4d52
SRS045004,/HHS/Illumina/stool/SRS045004.tar.bz2,8620371571,656a1140024ae0ee956d17e5cf758034
SRS015217,/HHS/Illumina/stool/SRS015217.tar.bz2,6471556130,95293250d7f81404a0789943eb5680ed
SRS024549,/HHS/Illumina/stool/SRS024549.tar.bz2,6857386524,2aa13abdeae6956719516bb43e59af83
SRS043001,/HHS/Illumina/stool/SRS043001.tar.bz2,8386424977,ce546d14f5f48825e4f3ee56d6cbbe08
SRS016989,/HHS/Illumina/stool/SRS016989.tar.bz2,9057098152,a7eec5eec004b27c1673bb45491898b0
SRS019582,/HHS/Illumina/stool/SRS019582.tar.bz2,5599855779,2cd776921f36c7e0f2498d016aff0bb1
SRS022071,/HHS/Illumina/stool/SRS022071.tar.bz2,7147617683,d6fb120611b0cd3cc0e3219a1e56a890
SRS024625,/HHS/Illumina/stool/SRS024625.tar.bz2,7335462419,13c6e1fff2db541134a5664cd530b97c
SRS018427,/HHS/Illumina/stool/SRS018427.tar.bz2,7211876581,3a09e4d580cdf5d6b825ff410f925f98
SRS024132,/HHS/Illumina/stool/SRS024132.tar.bz2,7515233254,98a0264de28103a8a188cdbc7e5ab817
SRS045713,/HHS/Illumina/stool/SRS045713.tar.bz2,7769376975,6b5839175e540de96a6e7045ab918147
SRS055982,/HHS/Illumina/stool/SRS055982.tar.bz2,5960020424,920f4bddc3abaa26f48d7693a979225a
SRS012902,/HHS/Illumina/stool/SRS012902.tar.bz2,7253047686,ccb357d1fa93a811545c70f512531971
SRS015190,/HHS/Illumina/stool/SRS015190.tar.bz2,9094546546,ea08286e92d9704e3bd18f657546908e
SRS142712,/HHS/Illumina/PHASEII/stool/SRS142712.tar.bz2,5666719961,cdd3241024f19b46f12c9ac53915b2aa
SRS021219,/HHS/Illumina/PHASEII/stool/SRS021219.tar.bz2,8205333511,47a1b4b3f014eb9e3667af4a30d53acf
SRS143780,/HHS/Illumina/PHASEII/stool/SRS143780.tar.bz2,13963826440,091edc88b580c10cddd14f8cd916cc7a
SRS143417,/HHS/Illumina/PHASEII/stool/SRS143417.tar.bz2,7228623922,4a716a6eb3edd3c7cbbf4eee5f1c82de
SRS076929,/HHS/Illumina/PHASEII/stool/SRS076929.tar.bz2,7075245535,17de232151652926ceee90951cfa9a24
SRS074964,/HHS/Illumina/PHASEII/stool/SRS074964.tar.bz2,6860258129,70ea373ec37cd97593793ec5831a3f69
SRS105153,/HHS/Illumina/PHASEII/stool/SRS105153.tar.bz2,12203234657,a8580dbe464fd325b0d63f9c4ba063de
SRS148196,/HHS/Illumina/PHASEII/stool/SRS148196.tar.bz2,5154416874,5dc1c258e4f22e00cc3eac07adbc1421
SRS147766,/HHS/Illumina/PHASEII/stool/SRS147766.tar.bz2,16479118114,0533d19bf0cf5df4df2e9522a176f3c9
SRS058070,/HHS/Illumina/PHASEII/stool/SRS058070.tar.bz2,6095538813,79d1869b703a921a186fb977d19652ae
SRS024663,/HHS/Illumina/PHASEII/stool/SRS024663.tar.bz2,6418719039,e29b37e44d71772d9bf760ed9105d329
SRS146764,/HHS/Illumina/PHASEII/stool/SRS146764.tar.bz2,5912461945,718a610c6d5ef54dfbd8545afea2ef26
SRS144506,/HHS/Illumina/PHASEII/stool/SRS144506.tar.bz2,5247209942,cfd361b5795b35ebb64162d300bfd930
SRS016517,/HHS/Illumina/stool/SRS016517.tar.bz2,225,0e59f2386bf8ff106fdd44bc8cc7de25
SRS065504,/HHS/Illumina/stool/SRS065504.tar.bz2,8381979466,4f0413c6e979c7f522ab471aef51c47c
SRS014613,/HHS/Illumina/stool/SRS014613.tar.bz2,7414916626,cab2dc0c7fae7a2197a2edc1b4c28ddd
SRS015264,/HHS/Illumina/stool/SRS015264.tar.bz2,4144734815,57d9e78fb65817246bd4654e031242d8
SRS019787,/HHS/Illumina/stool/SRS019787.tar.bz2,7245914840,4e55def8839ec1cdbc33155a08094eb5
